site_id,timestamp,traffic_load,num_users,average_throughput,peak_throughput,signal_strength_dBm,interference_level_dBm,energy_consumption_kW,sleep_mode_enabled,handover_failures,latency_ms,optimization_action
S001,1/1/2025 9:00,24.2742361,34,4.3992869,5.499797089,-88.1506219,-107.7739108,1.215230807,TRUE,0,22.1888992,no_change
S007,1/2/2025 2:00,18.66347822,24,2.062613944,4.118069637,-90.22591667,-95.90649479,0.978624805,TRUE,0,26.11674543,no_change
S004,1/2/2025 9:00,88.01638018,115,12.245549,21.49111583,-90.89808801,-92.49688147,3.802053305,FALSE,1,16.96135997,increase_capacity
S001,1/1/2025 14:00,28.29137202,32,2.026670422,3.119683179,-93.42406346,-94.96315031,1.441956246,TRUE,0,16.20969351,no_change
S001,1/2/2025 18:00,43.50785809,58,8.344443356,11.41047472,-84.04509904,-101.8323262,4.213993198,FALSE,0,24.57335764,no_change
S005,1/1/2025 20:00,67.60888477,96,9.51990209,13.75749942,-91.38705532,-103.4297059,3.598976687,FALSE,0,22.21100555,no_change
S009,1/1/2025 23:00,15.38589648,16,1.196234082,2.117289232,-93.62789095,-98.91845423,1.776056114,TRUE,0,27.21760388,no_change
S009,1/1/2025 18:00,43.59217499,45,4.819862872,6.703397472,-86.88438894,-99.05558914,1.672190112,FALSE,0,20.4645786,no_change
S009,1/1/2025 3:00,67.56705474,79,0.5,0.949065938,-99.90033844,-94.59233452,2.335405631,FALSE,1,23.14187936,no_change
S006,1/1/2025 3:00,69.59007982,78,9.404276513,13.32050917,-88.58699321,-94.92552633,5.05203768,FALSE,1,23.23880141,no_change
S004,1/1/2025 8:00,33.82658235,39,3.705016667,6.936286067,-88.22807083,-96.50110191,3.321567568,FALSE,0,21.70756482,no_change
S008,1/1/2025 6:00,34.90173065,35,4.584521535,8.38865286,-87.31044953,-96.37283611,1.556933584,FALSE,0,21.70041919,no_change
S010,1/1/2025 16:00,11.1506622,11,0.5,0.802553544,-97.49316122,-103.4285007,1.415129965,TRUE,0,23.92946715,no_change
S008,1/2/2025 13:00,11.12086413,14,1.189424464,2.307205499,-91.10247826,-90.52282283,1.477992534,TRUE,4,19.95632936,no_change
S003,1/2/2025 16:00,30.58636558,40,5.612413129,7.833459959,-87.21166929,-105.5232746,3.13696704,FALSE,0,25.40817656,no_change
S007,1/2/2025 5:00,30.73033761,46,0.5,0.877609984,-99.97762348,-90.64661903,3.710419303,FALSE,2,19.5476853,no_change
S004,1/1/2025 21:00,58.10661713,69,6.712194736,11.8500698,-88.98355624,-99.93623478,2.351675364,FALSE,0,27.35779609,no_change
S006,1/2/2025 5:00,35.69393994,44,6.760393026,10.20213688,-86.99390089,-92.61540755,2.353180441,FALSE,0,17.93446881,no_change
S010,1/2/2025 8:00,58.82569504,85,7.033081323,14.06341164,-90.36315097,-96.17829741,2.108328563,FALSE,1,11.17295837,no_change
S005,1/1/2025 23:00,19.67062536,29,1.264963323,2.529088176,-95.10932239,-95.60397608,0.947034876,TRUE,1,30.83440981,no_change
S004,1/2/2025 22:00,10.11956098,15,0.776588516,1.444303368,-95.4139818,-91.93877729,0.652197666,TRUE,0,14.12472086,no_change
S001,1/2/2025 13:00,83.77197586,87,8.220377163,15.46103143,-90.68874215,-103.0736649,3.977405255,FALSE,0,11.55249805,increase_capacity
S010,1/1/2025 11:00,74.51645158,106,16.00792822,24.37880318,-86.57844866,-97.05229153,1.987944745,FALSE,1,30.32583664,increase_capacity
S004,1/2/2025 23:00,30.92243905,33,4.265802913,6.094838387,-86.39114864,-105.0792931,2.370801078,FALSE,0,16.92323175,no_change
S004,1/3/2025 1:00,48.13017969,57,7.515738797,9.251111065,-87.31236463,-101.3764536,2.948847183,FALSE,0,24.12741638,no_change
S003,1/1/2025 13:00,59.79113964,76,5.285686442,6.805966021,-93.47222754,-101.8469516,1.644099648,FALSE,0,22.79763117,no_change
S009,1/2/2025 11:00,61.19067775,69,7.349226942,10.78626138,-87.3334695,-101.3263424,2.310178466,FALSE,0,12.73478544,no_change
S007,1/1/2025 3:00,54.87741068,78,12.84623178,22.24191316,-83.69275039,-98.05721089,1.634741129,FALSE,0,12.62963145,no_change
S002,1/2/2025 13:00,37.39385141,47,4.803096744,7.733755491,-91.42987808,-103.4280981,3.782651213,FALSE,0,17.48950046,no_change
S004,1/2/2025 16:00,82.11435131,101,15.37008785,18.47716144,-86.02513114,-99.99601094,3.166697171,FALSE,0,14.71425928,increase_capacity
S006,1/1/2025 0:00,51.29242404,63,1.156379345,1.901529303,-97.81979996,-94.17915442,3.818099206,FALSE,0,27.95480678,no_change
S001,1/1/2025 21:00,85.41385224,92,12.17206675,24.19703539,-88.35112141,-108.8398532,2.663055179,FALSE,0,26.17607339,increase_capacity
S006,1/2/2025 20:00,10.16939049,15,1.606377526,2.794664952,-90.72280318,-103.881091,0.632953811,TRUE,0,9.57771579,no_change
S006,1/1/2025 21:00,17.32467886,23,3.112336688,4.304697122,-87.9885141,-104.7471639,1.291904761,TRUE,0,15.18126004,no_change
S002,1/2/2025 6:00,25.03562597,32,5.916472354,8.651979769,-81.63764567,-107.2389424,1.858482199,TRUE,0,24.4313686,no_change
S001,1/1/2025 20:00,27.69256954,39,2.758362013,4.567205412,-93.2261891,-95.05613282,1.917291919,TRUE,0,14.95568431,no_change
S001,1/3/2025 1:00,6.299442105,8,0.5,0.870789053,-92.95632739,-99.78241168,1.249318602,TRUE,0,29.0946412,no_change
S005,1/2/2025 15:00,65.42539429,97,12.38748609,15.86073752,-88.14189147,-114.2520837,4.430271353,FALSE,0,12.56876777,no_change
S007,1/2/2025 21:00,88.83513971,106,16.57490905,21.09042946,-85.34920665,-99.9894639,4.145341508,FALSE,0,15.09984501,increase_capacity
S004,1/1/2025 13:00,61.06276595,67,7.538303824,11.12855631,-87.8405152,-106.2669066,3.319983938,FALSE,0,24.80282322,no_change
S010,1/2/2025 19:00,29.93612293,44,4.952192172,8.280066019,-86.57623322,-97.8006067,1.994936074,TRUE,0,12.74149004,no_change
S006,1/1/2025 16:00,76.66244728,90,10.4748312,19.52654774,-87.49974592,-105.6273214,5.023749373,FALSE,0,17.84385064,increase_capacity
S007,1/1/2025 21:00,69.47975837,96,12.78220795,18.69727981,-87.97966831,-100.5383494,3.565821533,FALSE,0,16.77118423,no_change
S002,1/2/2025 22:00,65.56931463,67,5.650655688,10.20915929,-89.72690248,-101.1111003,3.557563897,FALSE,0,15.03937616,no_change
S005,1/1/2025 16:00,39.6318077,42,4.01213807,6.056553174,-90.28689582,-100.4342114,4.023337375,FALSE,0,25.23106544,no_change
S007,1/1/2025 23:00,33.11036187,41,4.068763033,7.539058563,-88.12339106,-103.4510368,2.675896213,FALSE,0,9.420050773,no_change
S007,1/1/2025 4:00,76.247021,110,13.77559879,18.21186803,-88.2352611,-97.47316305,4.686988791,FALSE,0,26.05304683,increase_capacity
S006,1/3/2025 0:00,79.63627444,118,12.16715469,15.19860547,-90.59546711,-97.81170081,4.215092718,FALSE,0,14.16506648,increase_capacity
S010,1/1/2025 7:00,74.69561358,105,11.13975704,19.99431309,-89.6267705,-104.0144381,5.051579056,FALSE,0,27.14316821,increase_capacity
S006,1/2/2025 10:00,60.62958886,79,10.41489701,16.65404103,-86.98115337,-88.44206911,1.864550312,FALSE,0,25.56490919,no_change
S005,1/1/2025 13:00,39.45547819,56,3.016123685,4.574795863,-93.44567904,-101.8652123,2.482475589,FALSE,0,19.86135483,no_change
S009,1/1/2025 20:00,5.501373774,8,1.060080111,1.406354846,-86.60420249,-98.57350498,0.61153018,TRUE,0,10.50393737,no_change
S007,1/2/2025 1:00,65.56045547,68,5.828463444,7.54134341,-89.43163137,-104.4800693,2.51371115,FALSE,0,26.46928594,no_change
S010,1/1/2025 10:00,29.85295015,33,6.119600035,7.917300646,-83.5003285,-99.59823542,2.110994999,TRUE,0,10.20605821,reduce_energy
S010,1/2/2025 16:00,19.57793703,21,2.548633828,4.812235695,-86.88523488,-96.30790092,1.717714066,TRUE,1,28.21406652,no_change
S009,1/1/2025 11:00,34.50339869,49,1.985925031,2.432194962,-95.14260823,-104.6367492,3.010403307,FALSE,0,15.05820301,no_change
S003,1/1/2025 23:00,22.71986191,32,2.195400257,3.231036082,-94.05229904,-96.4181084,2.085168282,TRUE,0,20.29207148,reduce_energy
S009,1/1/2025 9:00,13.46527316,14,2.182606407,3.961740527,-82.08716734,-96.85681655,0.793754549,TRUE,0,20.96343171,no_change
S007,1/1/2025 19:00,88.92028883,104,11.08421399,18.4049011,-91.00777235,-103.7383934,2.174020799,FALSE,0,14.85266778,increase_capacity
S009,1/2/2025 13:00,61.22439478,91,18.54849809,29.06496714,-79.88010372,-91.1237964,2.586281727,FALSE,2,14.22410067,no_change
S008,1/1/2025 18:00,30.95696229,34,4.936427605,8.863883929,-83.75159582,-96.62028744,3.412957273,FALSE,0,26.17847787,no_change
S008,1/2/2025 23:00,20.46268935,22,1.478738199,2.000795686,-92.35557955,-101.8896211,1.065114269,TRUE,0,26.90001169,no_change
S003,1/2/2025 2:00,57.64357769,86,3.875132066,6.222326822,-95.8918106,-99.00527698,1.969042724,FALSE,0,24.24885034,no_change
S005,1/1/2025 4:00,77.55773259,112,18.23653629,27.11766683,-85.66976315,-101.2017883,4.392620511,FALSE,0,20.14582596,increase_capacity
S001,1/2/2025 19:00,27.43978072,30,1.674687366,3.221325921,-95.25880428,-101.5917448,0.94135044,TRUE,0,19.30881501,no_change
S002,1/2/2025 4:00,36.5964367,51,4.867019672,9.498192394,-88.89653393,-105.034914,3.712272531,FALSE,0,13.91367508,no_change
S009,1/2/2025 1:00,16.99022118,22,2.614866725,3.206844395,-88.37681801,-95.35100086,1.832140952,TRUE,0,19.98489191,no_change
S003,1/2/2025 21:00,72.01622242,107,12.50047384,23.85256927,-88.22107035,-97.49553951,3.469752101,FALSE,0,15.35413059,increase_capacity
S002,1/2/2025 15:00,26.85362638,28,3.647363179,5.14297976,-86.17989616,-102.7397116,1.213707272,TRUE,0,26.58423528,no_change
S004,1/2/2025 12:00,87.11215225,123,14.72950805,22.67335755,-86.68393127,-102.1187004,2.477520793,FALSE,0,17.85305801,increase_capacity
S005,1/2/2025 16:00,81.95781036,119,6.630330136,12.80769648,-93.39735879,-91.33307227,2.169267731,FALSE,1,29.2227547,increase_capacity
S007,1/2/2025 8:00,16.62869006,17,1.377769536,2.370472455,-91.81952256,-106.3173913,1.568535589,TRUE,0,27.20945072,no_change
S008,1/2/2025 18:00,16.66365112,22,2.384675628,3.585388419,-87.87527193,-94.47383762,1.049858033,TRUE,0,22.52408066,no_change
S005,1/1/2025 2:00,53.75986418,68,10.18930583,14.50676633,-81.4792802,-102.4859045,2.303158301,FALSE,0,14.51828421,no_change
S001,1/1/2025 13:00,20.21821125,27,5.149184727,9.911124052,-77.21451981,-93.82962893,0.794836622,TRUE,0,20.75448663,no_change
S010,1/1/2025 12:00,6.889325946,8,1.227241634,1.73921848,-84.55254906,-99.66626398,0.937242674,TRUE,0,27.69165763,no_change
S009,1/2/2025 2:00,17.93708045,25,3.05101255,5.057383544,-86.88583461,-95.37201812,1.060925328,TRUE,2,17.09352744,no_change
S003,1/2/2025 14:00,82.92874042,95,10.4207255,20.69257987,-89.75680562,-92.64245499,2.302896306,FALSE,2,29.93195134,increase_capacity
S005,1/2/2025 5:00,21.26593877,23,2.576590264,4.563360738,-86.39992035,-94.98831143,1.43138648,TRUE,0,19.68534368,no_change
S001,1/1/2025 18:00,63.24701461,91,6.953384441,9.521792097,-92.71452951,-101.0246479,4.436354868,FALSE,0,15.97719743,no_change
S010,1/1/2025 18:00,82.66644647,118,11.02840102,14.52969416,-91.35040144,-99.1792148,4.947856635,FALSE,0,19.52097906,increase_capacity
S010,1/2/2025 20:00,51.21316807,76,10.16244295,17.35866407,-88.6147929,-102.2186173,4.371733637,FALSE,0,28.84771941,no_change
S005,1/1/2025 5:00,67.35388469,71,3.629545726,5.577504665,-93.95242518,-101.7395446,3.880997096,FALSE,0,22.85061985,no_change
S003,1/1/2025 19:00,65.5468539,77,9.059039405,14.64662599,-86.53018564,-96.45244495,3.192000266,FALSE,0,19.91101694,no_change
S001,1/2/2025 6:00,43.87415892,54,3.350204254,6.335235649,-92.72970739,-110.2597163,4.245728786,FALSE,0,8.098316621,no_change
S004,1/2/2025 20:00,23.28222176,31,5.968505291,8.892156731,-81.40794811,-103.7700943,0.771767863,TRUE,0,9.321546717,no_change
S004,1/2/2025 1:00,19.68851895,28,2.820024598,3.737395089,-88.86582746,-112.7902696,0.865499742,TRUE,0,14.52682529,no_change
S002,1/2/2025 2:00,64.3354762,90,10.11110511,18.13381353,-89.3922954,-105.6251384,3.533783935,FALSE,1,11.67288223,no_change
S005,1/2/2025 8:00,6.932236978,7,0.946166242,1.235456513,-86.76714752,-95.51202306,1.526530538,TRUE,0,26.02533523,no_change
S006,1/2/2025 6:00,30.27825344,34,4.292725351,6.920135007,-88.89417085,-101.3538577,3.351159784,FALSE,0,12.55689525,no_change
S004,1/1/2025 7:00,55.74207084,57,7.668426626,9.41805428,-86.8278529,-98.57579308,4.452490786,FALSE,0,28.09928361,no_change
S005,1/2/2025 6:00,66.12134727,84,8.805171016,13.96317141,-89.63219972,-100.6904867,4.689782267,FALSE,0,10.083074,no_change
S008,1/1/2025 13:00,88.66840879,95,5.301677641,8.231627218,-93.13649873,-93.99740082,3.725286299,FALSE,0,16.09984532,increase_capacity
S010,1/2/2025 15:00,44.30629386,54,2.542264422,4.991637552,-95.91165651,-91.1982055,2.535388411,FALSE,0,22.94840347,no_change
S001,1/1/2025 7:00,53.34965324,61,3.451529687,5.040945503,-94.61078511,-94.05829052,2.490111294,FALSE,1,19.75723462,no_change
S001,1/2/2025 5:00,89.06652888,126,2.048923789,3.256900317,-98.23587853,-101.4362033,3.641757065,FALSE,0,14.57689592,increase_capacity
S001,1/1/2025 16:00,86.82684051,97,6.683998707,9.250268185,-91.55958686,-97.06549068,3.21267506,FALSE,0,27.30249203,increase_capacity
S001,1/2/2025 12:00,68.0078307,96,14.88479502,24.35978685,-85.72017011,-97.84984,2.463675618,FALSE,2,12.95338381,no_change
S005,1/1/2025 0:00,23.43113379,26,1.770035067,2.747437357,-93.79473742,-87.75480484,1.431309806,TRUE,0,23.13754738,no_change
S009,1/2/2025 0:00,34.90193557,36,3.409230079,4.847694238,-89.50101462,-93.05996465,1.520013291,FALSE,0,11.54621809,no_change
S003,1/1/2025 8:00,30.46939595,37,3.054487766,5.617691736,-91.46045452,-98.31021419,1.763516248,FALSE,0,22.17084085,no_change
S001,1/1/2025 23:00,18.90429846,20,1.362380706,1.785928975,-94.3205419,-97.778427,1.300694182,TRUE,1,15.17270972,no_change
S002,1/1/2025 11:00,83.1595533,120,11.97914099,17.0060305,-89.3760202,-89.46755865,3.83405542,FALSE,0,26.08525397,increase_capacity
S010,1/1/2025 17:00,50.52229,68,7.895412958,14.70260468,-89.25382366,-97.19308595,1.909113079,FALSE,0,25.20822172,no_change
S009,1/1/2025 7:00,12.22086858,12,1.979234939,2.80438331,-81.84085032,-91.71608902,1.827848073,TRUE,0,27.32940068,no_change
S002,1/2/2025 3:00,16.76833286,18,0.943429665,1.670448099,-93.96992862,-95.30073093,1.43567653,TRUE,0,20.08554551,no_change
S008,1/2/2025 6:00,34.99325398,35,3.844246937,6.196279589,-90.30318584,-101.7861324,3.27124992,FALSE,0,21.30329605,no_change
S005,1/1/2025 7:00,59.00617032,87,8.128713943,11.52528435,-89.14777319,-100.5309271,2.117398464,FALSE,1,18.12136206,no_change
S010,1/1/2025 13:00,37.37573836,42,0.939765695,1.386130247,-98.04795371,-96.0715638,1.862850223,FALSE,0,28.17939352,no_change
S004,1/2/2025 0:00,47.28741122,63,8.856031503,16.84246763,-87.3948251,-91.23748447,3.13614796,FALSE,0,22.33521179,no_change
S001,1/1/2025 3:00,65.04420244,77,11.31194078,21.05064067,-86.07516243,-114.1769125,2.639534429,FALSE,0,10.54121516,no_change
S009,1/1/2025 14:00,69.81217354,78,8.917808347,11.50540937,-86.06311837,-103.3971333,4.282412258,FALSE,0,20.87813169,no_change
S001,1/2/2025 10:00,80.67004209,90,7.335685902,11.3323623,-92.0914364,-102.250778,3.796812638,FALSE,0,23.71480375,increase_capacity
S007,1/2/2025 19:00,87.82870892,88,0.5,0.967749737,-101.6278596,-97.65550011,1.939686826,FALSE,1,11.86624472,increase_capacity
S002,1/2/2025 23:00,70.17538169,95,16.69378239,25.63269653,-85.1834448,-100.4252875,4.114084799,FALSE,0,26.75008579,increase_capacity
S001,1/1/2025 17:00,23.84146252,24,2.940394997,5.658669015,-88.90535101,-105.8254879,2.016619912,TRUE,0,14.64888426,reduce_energy
S008,1/1/2025 10:00,90.62268831,95,16.15749118,29.35596743,-83.56888197,-98.24365669,4.521451669,FALSE,0,14.07061509,increase_capacity
S002,1/3/2025 0:00,18.7506389,21,3.406110219,5.006711976,-86.08824858,-106.2850349,1.292113004,TRUE,0,14.52009362,no_change
S001,1/2/2025 11:00,5.563821326,7,1.135992573,1.963031753,-80.220039,-99.89114998,0.681327854,TRUE,0,29.87966914,no_change
S003,1/2/2025 15:00,32.7918081,43,3.589284629,5.86122963,-90.77610303,-104.1541143,2.453298815,FALSE,0,27.83056852,no_change
S002,1/2/2025 16:00,83.11023639,93,14.18868224,24.04238681,-86.28695116,-91.15242224,3.533695143,FALSE,2,12.38339468,increase_capacity
S001,1/1/2025 2:00,59.78091186,61,5.874324115,9.842369159,-88.97348933,-104.0370033,1.989312105,FALSE,0,28.98546227,no_change
S010,1/2/2025 5:00,40.51959428,49,1.859051086,2.986382498,-95.5119771,-94.8941568,2.753294136,FALSE,0,15.63057332,no_change
S004,1/1/2025 6:00,41.15696987,41,2.254512562,3.329073984,-94.01489204,-102.3143195,1.533274635,FALSE,0,22.84814051,no_change
S001,1/1/2025 19:00,57.51943524,59,3.710788529,4.693724203,-94.46523814,-98.42056793,4.509683134,FALSE,0,19.21979156,no_change
S009,1/2/2025 20:00,22.2997705,26,3.695694665,5.868736112,-86.44625785,-91.85218911,0.741946641,TRUE,2,19.73589035,no_change
S004,1/1/2025 11:00,83.9244968,106,8.671185239,14.06341624,-92.00328661,-98.35926678,3.960932776,FALSE,0,25.71489195,increase_capacity
S006,1/1/2025 15:00,69.51476275,81,8.312565279,15.46556901,-89.97024121,-94.47221083,2.285997939,FALSE,1,20.39638587,no_change
S004,1/2/2025 7:00,67.96636918,73,4.93080404,8.157097995,-92.65120206,-99.79842267,2.897212927,FALSE,0,12.48795038,no_change
S001,1/1/2025 6:00,67.73777927,92,8.163856151,14.69588238,-90.23150349,-100.0016359,2.564937447,FALSE,0,16.33514083,no_change
S001,1/1/2025 11:00,57.69610484,61,9.562091053,16.60564943,-84.26995719,-102.2492672,3.06202424,FALSE,0,12.53014975,no_change
S009,1/2/2025 19:00,36.42090793,42,3.511935128,4.430592205,-90.41422572,-97.63445254,1.551843548,FALSE,0,20.03190267,no_change
S002,1/2/2025 21:00,66.36468379,80,11.24555632,17.41692726,-87.69699126,-100.8654585,2.841720097,FALSE,0,9.989566973,no_change
S008,1/1/2025 4:00,17.48427183,17,1.76984626,2.62283105,-86.99516268,-88.43329129,1.718659466,TRUE,1,22.98908354,no_change
S010,1/1/2025 3:00,11.9077178,16,1.990150926,3.473252996,-85.65059141,-106.3160316,1.460038172,TRUE,0,14.46044396,no_change
S008,1/1/2025 16:00,70.48499279,87,6.446189062,9.150905057,-93.77956678,-100.7889947,3.719683315,FALSE,0,24.95052086,increase_capacity
S005,1/2/2025 2:00,6.097688464,7,0.520928867,0.630853628,-91.47397613,-97.64901542,1.083709211,TRUE,0,15.17180117,no_change
S002,1/3/2025 1:00,12.15104764,17,3.754999,6.886718791,-75.99031616,-93.67818966,1.517637579,TRUE,1,29.95291382,no_change
S007,1/2/2025 16:00,24.31639136,28,1.625741061,2.273738684,-93.78791393,-97.58073136,0.944918659,TRUE,1,16.54103365,no_change
S007,1/1/2025 9:00,30.5433553,35,6.173900225,10.53706172,-80.14304812,-84.05638502,3.01160548,FALSE,1,31.16785749,no_change
S008,1/2/2025 20:00,94.64712555,118,9.116034535,14.88461931,-91.88959185,-99.80605566,2.022979503,FALSE,0,21.727305,increase_capacity
S008,1/2/2025 14:00,35.13838045,51,3.717600156,7.098423277,-91.04002005,-101.2385009,3.604351534,FALSE,1,20.48969472,no_change
S003,1/2/2025 17:00,66.86014563,96,7.461612029,10.10832212,-90.93758755,-99.9276069,4.914095728,FALSE,0,29.00349056,no_change
S010,1/2/2025 10:00,61.11179711,75,12.07792715,23.21107584,-85.42480727,-93.27249106,4.019669725,FALSE,2,21.61870997,no_change
S006,1/1/2025 9:00,86.16154473,122,10.96976396,17.00658955,-89.26748864,-114.9956585,2.492932221,FALSE,1,22.62574112,increase_capacity
S002,1/2/2025 8:00,48.3953462,48,6.250206787,9.000828906,-87.4530673,-99.49239472,3.45104742,FALSE,0,14.90098808,no_change
S006,1/1/2025 18:00,70.67032168,104,10.48346538,16.00280041,-90.87793981,-104.2980954,2.734439035,FALSE,0,25.30234621,increase_capacity
S010,1/1/2025 8:00,63.15804335,81,8.770383704,15.52815732,-89.18516319,-97.59075419,1.780640029,FALSE,0,20.82193784,no_change
S001,1/1/2025 4:00,92.29008531,130,4.026240128,8.021626379,-96.57916426,-109.1232396,4.61570276,FALSE,0,8.328973262,increase_capacity
S008,1/1/2025 3:00,59.74772975,81,12.14908534,19.15132794,-87.20588363,-104.8347042,2.962115057,FALSE,0,19.33549666,no_change
S007,1/2/2025 11:00,64.15335945,89,8.368543502,10.22936087,-88.28708549,-97.01693326,4.866730339,FALSE,0,23.65797353,no_change
S004,1/1/2025 23:00,6.008438875,7,0.916296058,1.191776817,-88.08615023,-97.08958162,1.251559869,TRUE,0,15.5389209,no_change
S001,1/2/2025 20:00,80.73704167,113,7.308474548,9.54925509,-93.29799736,-107.6358953,2.915197213,FALSE,0,11.55686741,increase_capacity
S003,1/1/2025 12:00,32.25235311,34,1.663259537,2.689983871,-95.87288905,-104.714997,3.025066549,FALSE,0,17.46230421,no_change
S007,1/1/2025 18:00,22.88594716,26,1.651803591,2.317058957,-92.54658384,-96.91058779,0.891403562,TRUE,0,20.8345538,no_change
S005,1/1/2025 1:00,36.83057748,52,9.293364346,16.85475767,-82.99826295,-108.240828,3.072247351,FALSE,0,17.6893487,no_change
S005,1/2/2025 13:00,61.20779346,84,8.32761509,15.62725483,-89.66419389,-96.7622505,1.886378297,FALSE,0,26.74494683,no_change
S007,1/2/2025 18:00,59.65679421,62,10.46678007,19.66964556,-84.1163976,-100.5091875,1.943199641,FALSE,0,21.80537435,no_change
S006,1/2/2025 0:00,5.764897452,8,0.5,0.687791543,-94.94256027,-106.7276644,1.564694504,TRUE,0,20.28586806,no_change
S004,1/1/2025 4:00,55.62265247,81,4.498560318,6.883554898,-93.13123936,-99.28732153,2.444076416,FALSE,0,27.75726219,no_change
S005,1/1/2025 8:00,82.37759133,97,12.68548335,21.69471574,-88.78165688,-112.7650589,5.000262992,FALSE,0,20.78892913,increase_capacity
S010,1/2/2025 0:00,65.85957397,93,11.295346,19.56246649,-88.08962417,-102.4143556,4.742608471,FALSE,1,25.82177797,no_change
S009,1/2/2025 23:00,50.25432608,66,5.780392507,10.05621315,-92.40465078,-105.7232777,2.320439165,FALSE,1,18.33659774,no_change
S004,1/2/2025 21:00,36.60460259,52,6.447559347,9.245584947,-89.57016999,-87.79484109,3.917009391,FALSE,2,26.18598386,no_change
S005,1/1/2025 22:00,12.51927053,18,2.562513718,3.218677121,-82.65266512,-100.3959874,1.549168313,TRUE,0,23.89259847,no_change
S010,1/2/2025 23:00,23.82993906,26,3.266351336,5.546724847,-89.20652315,-99.35379771,1.776341141,TRUE,1,18.02050924,no_change
S001,1/2/2025 1:00,75.23290676,106,15.01605889,20.92295262,-87.10610981,-97.53444083,5.112953547,FALSE,0,16.36887915,increase_capacity
S009,1/2/2025 9:00,50.24792077,55,8.480927065,12.79824915,-81.5970135,-98.96717136,4.231718953,FALSE,0,27.56998894,no_change
S006,1/1/2025 6:00,89.68010024,91,11.11627395,20.52982347,-88.46471235,-103.8240646,5.038536918,FALSE,0,20.75169891,increase_capacity
S003,1/1/2025 11:00,25.15785979,31,3.729617968,6.844418968,-88.75368491,-98.82979574,1.670131939,TRUE,0,28.44919552,no_change
S001,1/2/2025 14:00,71.80123243,101,13.16573534,19.04384405,-87.59617717,-106.8549342,3.814058784,FALSE,0,12.02688727,increase_capacity
S002,1/2/2025 11:00,29.36280085,32,3.566326366,4.974907032,-86.41068215,-102.8391197,0.939745981,TRUE,0,25.17825023,no_change
S007,1/1/2025 12:00,92.27521896,112,4.621097417,6.451840879,-95.78403275,-94.94889633,5.120045616,FALSE,0,16.03015554,increase_capacity
S008,1/1/2025 21:00,16.48282364,23,1.793804632,3.169299694,-93.41136745,-91.92357477,0.810674182,TRUE,0,18.80624785,no_change
S010,1/2/2025 3:00,81.51421519,102,2.772015431,4.414350415,-96.99290857,-103.6682796,5.013762152,FALSE,0,18.95053731,increase_capacity
S009,1/1/2025 17:00,38.04339544,51,5.272713698,8.787035143,-90.26727174,-100.0306368,1.787063967,FALSE,0,27.92136749,no_change
S002,1/2/2025 20:00,74.1453378,83,8.899223974,15.13367592,-87.37931288,-92.9020404,4.510326355,FALSE,0,22.2822149,increase_capacity
S008,1/2/2025 10:00,84.8163232,113,3.458710845,5.230701946,-96.69778952,-100.5939306,3.912252261,FALSE,0,27.01511236,increase_capacity
S008,1/1/2025 7:00,65.30414041,66,2.943029307,4.62364044,-94.6093211,-99.58941236,2.555439516,FALSE,0,27.75096525,no_change
S008,1/2/2025 11:00,49.62359105,57,2.524205018,4.463403338,-95.77353973,-94.81923332,3.424425914,FALSE,1,11.87621982,no_change
S001,1/2/2025 23:00,53.76220566,67,9.019379922,14.33680757,-87.6509608,-100.8610406,3.695262856,FALSE,1,28.7797292,no_change
S008,1/2/2025 16:00,37.74581602,47,3.562082853,5.555076855,-91.09868894,-108.9858064,1.690401534,FALSE,0,26.32438323,no_change
S005,1/3/2025 0:00,8.188247006,10,0.735074669,1.06179478,-92.49755701,-91.33972383,1.619713176,TRUE,3,23.38920844,no_change
S004,1/1/2025 0:00,62.94353354,86,5.847750897,10.42339482,-93.67678874,-100.2823503,4.231942228,FALSE,0,16.25098808,no_change
S002,1/2/2025 0:00,85.36282461,94,6.992259725,12.07335746,-93.6894526,-95.27122382,3.649465393,FALSE,1,11.39145125,increase_capacity
S010,1/2/2025 6:00,90.1627658,99,9.781148214,17.53065351,-90.69598509,-97.47835632,1.922084215,FALSE,1,28.0536265,increase_capacity
S008,1/2/2025 22:00,10.03189378,10,0.5,0.931875343,-100.1966732,-105.5575838,1.753563034,TRUE,0,23.3667616,no_change
S006,1/2/2025 12:00,81.08938426,107,1.91455032,2.472478776,-97.76578236,-99.58148163,2.272636201,FALSE,0,14.04914046,increase_capacity
S009,1/2/2025 18:00,87.33362268,91,13.82893296,21.8489369,-83.47484852,-89.09345821,2.01135866,FALSE,0,14.10657384,increase_capacity
S007,1/2/2025 4:00,85.91720942,103,24.39850137,30.41573386,-79.93446054,-104.5259664,2.990343471,FALSE,0,20.06662725,increase_capacity
S002,1/1/2025 3:00,91.49102977,96,16.73273811,32.25690349,-79.2329795,-92.44399506,5.48613701,FALSE,2,13.68168448,increase_capacity
S002,1/2/2025 19:00,84.67599704,125,9.688878675,18.0386735,-91.98196508,-100.0222652,3.018665027,FALSE,0,17.26180689,increase_capacity
S009,1/2/2025 17:00,6.461124722,7,0.588491951,0.866424257,-92.22083001,-100.7107715,0.651411414,TRUE,0,14.75829674,no_change
S010,1/2/2025 18:00,47.32655914,50,5.159343636,7.292990793,-89.27360324,-89.21021172,2.333946856,FALSE,0,19.83590424,no_change
